order_id,order_dates,product_name,category,region,quantity,sales,profit,country,customer_name,state,sub_category,discount,segment
316321,2022-05-07,Tablet,Electronics,North,6,4332.00,348.61,India,David Singh,Delhi,Binders,0.10,Home Office
112517,2024-07-01,Monitor,Accessories,North,8,1600.00,305.30,Canada,Michael Brown,Ontario,Chairs,0.10,Home Office
675307,2023-10-28,Tablet,Electronics,East,7,5075.00,471.21,Usa,Amit Sharma,Delhi,Binders,0.20,Consumer
551482,2022-07-27,Tablet,Electronics,South,6,4152.00,1065.46,Australia,David Brown,Texas,Paper,0.30,Corporate
739115,2022-05-13,Printer,Office,East,7,5635.00,1665.01,Usa,David Anderson,Ontario,Binders,0.20,Consumer
966744,2022-09-16,Smartwatch,Electronics,East,3,3108.00,220.97,Australia,Olivia Thomas,California,Accessories,0.10,Consumer
922873,2022-10-24,Smartwatch,Electronics,South,7,4270.00,1197.44,India,John Singh,Ontario,Phones,0.20,Corporate
232903,2023-02-15,Monitor,Accessories,West,5,1350.00,321.90,Uk,Olivia Anderson,London,Accessories,0.30,Corporate
407136,2024-03-07,Keyboard,Accessories,East,3,330.00,81.86,Uk,Rahul Brown,Punjab,Accessories,0.15,Home Office
173278,2022-07-13,Camera,Electronics,South,6,4260.00,504.82,Usa,John Smith,Maharashtra,Accessories,0.30,Corporate
331747,2022-07-31,Headphones,Accessories,North,3,2712.00,751.52,Australia,Amit Taylor,California,Binders,0.00,Corporate
416480,2024-03-26,Smartphone,Electronics,West,1,328.00,46.23,Australia,John Taylor,New South Wales,Phones,0.00,Home Office
484566,2023-08-13,Smartphone,Electronics,West,8,7776.00,498.60,Usa,David Taylor,Punjab,Binders,0.15,Home Office
798061,2022-05-08,Laptop,Electronics,East,4,2896.00,522.82,Canada,Emma Johnson,London,Binders,0.00,Consumer
637922,2023-05-07,Tablet,Electronics,North,2,1902.00,388.83,Usa,Priya Taylor,Uttar Pradesh,Phones,0.15,Consumer
715097,2022-01-29,Smartwatch,Electronics,North,7,3255.00,814.85,Canada,Michael Johnson,Florida,Phones,0.15,Consumer
925502,2022-03-02,Keyboard,Accessories,North,3,633.00,162.40,Usa,Olivia Singh,Delhi,Chairs,0.05,Home Office
942402,2023-04-11,Tablet,Electronics,East,7,6209.00,402.78,Canada,Sophia Anderson,California,Chairs,0.00,Corporate
847340,2023-05-09,Smartwatch,Electronics,East,9,4698.00,1167.90,Uk,Sophia Anderson,New South Wales,Binders,0.00,Consumer
740426,2024-07-11,Smartphone,Electronics,West,8,7424.00,1878.07,Usa,Olivia Smith,Florida,Accessories,0.00,Home Office
501165,2022-01-26,Printer,Office,East,1,498.00,58.30,India,Michael Patel,Punjab,Accessories,0.20,Consumer
896430,2023-08-30,Headphones,Accessories,East,1,111.00,27.91,India,Rahul Patel,California,Tables,0.05,Home Office
648283,2023-08-18,Laptop,Electronics,North,8,7520.00,1201.40,Canada,Emma Sharma,Texas,Accessories,0.20,Corporate
148372,2023-05-31,Camera,Electronics,South,1,182.00,30.97,Australia,Priya Thomas,California,Chairs,0.00,Home Office
181074,2022-02-18,Mouse,Accessories,West,5,5890.00,309.00,Uk,Sneha Brown,Delhi,Tables,0.15,Consumer
443825,2024-07-17,Laptop,Electronics,South,4,3244.00,357.55,Australia,Priya Yadav,Uttar Pradesh,Chairs,0.20,Consumer
732657,2024-04-26,Smartphone,Electronics,South,7,5229.00,1058.26,Australia,Olivia Sharma,Maharashtra,Paper,0.30,Corporate
327354,2022-10-19,Smartwatch,Electronics,North,9,5202.00,1271.47,Australia,Olivia Johnson,New South Wales,Tables,0.30,Home Office
352436,2022-03-15,Keyboard,Accessories,West,3,438.00,67.43,Uk,Priya Thomas,California,Chairs,0.15,Corporate
629686,2023-02-14,Keyboard,Accessories,East,6,6900.00,1109.73,Australia,Amit Taylor,California,Phones,0.05,Home Office
104044,2022-09-11,Tablet,Electronics,East,3,369.00,36.07,Australia,Priya Sharma,California,Paper,0.20,Home Office
425638,2024-01-17,Laptop,Electronics,West,4,4140.00,1229.85,Canada,Priya Sharma,California,Accessories,0.20,Consumer
127647,2024-04-13,Printer,Office,South,3,1086.00,188.65,Usa,Rahul Yadav,Maharashtra,Phones,0.05,Home Office
127057,2023-03-03,Mouse,Accessories,South,2,2134.00,269.53,Usa,Amit Anderson,New South Wales,Tables,0.15,Home Office
781859,2022-06-16,Laptop,Electronics,North,6,5310.00,637.81,Australia,Sophia Singh,London,Paper,0.20,Consumer
437537,2023-08-20,Headphones,Accessories,East,6,2748.00,682.80,Australia,Sophia Taylor,Punjab,Binders,0.10,Consumer
531442,2024-09-18,Printer,Office,South,9,3357.00,405.61,Uk,Michael Yadav,Texas,Paper,0.05,Consumer
346196,2023-01-28,Smartwatch,Electronics,West,9,10206.00,592.77,Usa,Michael Sharma,Texas,Tables,0.20,Consumer
762525,2024-10-20,Smartphone,Electronics,South,6,2970.00,425.90,Australia,Sophia Brown,Delhi,Tables,0.20,Corporate
552073,2022-05-18,Mouse,Accessories,West,4,1208.00,351.47,Usa,Olivia Anderson,Texas,Paper,0.00,Consumer
374868,2024-06-19,Smartwatch,Electronics,South,3,945.00,135.59,Uk,Olivia Thomas,Punjab,Tables,0.30,Corporate
561109,2022-07-06,Monitor,Accessories,East,8,7040.00,996.02,Usa,Emma Anderson,Uttar Pradesh,Chairs,0.10,Consumer
934943,2023-11-22,Smartphone,Electronics,West,4,3684.00,1009.10,Australia,Sneha Patel,California,Accessories,0.10,Consumer
836664,2024-02-23,Headphones,Accessories,East,2,1262.00,190.02,Australia,David Smith,London,Chairs,0.10,Home Office
192873,2022-06-24,Mouse,Accessories,South,3,3504.00,807.65,Canada,Emma Smith,Maharashtra,Accessories,0.20,Corporate
839240,2022-12-15,Printer,Office,East,6,4464.00,1122.37,Australia,Sophia Sharma,Delhi,Phones,0.30,Consumer
860794,2024-04-02,Laptop,Electronics,East,4,1324.00,227.20,Australia,Michael Singh,London,Paper,0.05,Home Office
176461,2023-07-17,Camera,Electronics,East,6,4140.00,451.27,India,Olivia Johnson,California,Accessories,0.10,Corporate
710111,2024-04-03,Mouse,Accessories,West,8,2384.00,120.28,Canada,Rahul Yadav,Texas,Binders,0.30,Corporate
338827,2022-05-02,Laptop,Electronics,West,8,4624.00,1313.36,Usa,Emma Smith,Uttar Pradesh,Accessories,0.00,Consumer
278747,2023-12-13,Smartwatch,Electronics,West,6,4812.00,662.54,Uk,Olivia Johnson,Florida,Chairs,0.00,Consumer
877053,2022-01-18,Tablet,Electronics,North,6,5640.00,856.44,India,Rahul Thomas,Punjab,Chairs,0.05,Home Office
283642,2022-09-23,Smartwatch,Electronics,West,5,1840.00,307.09,Australia,Priya Johnson,New South Wales,Accessories,0.30,Consumer
394680,2024-11-01,Keyboard,Accessories,North,7,8071.00,435.51,Uk,Priya Johnson,Maharashtra,Tables,0.10,Consumer
232857,2022-10-25,Keyboard,Accessories,North,3,2400.00,297.07,Canada,Sophia Singh,Texas,Chairs,0.05,Consumer
606010,2023-07-01,Smartwatch,Electronics,East,6,3570.00,265.62,Usa,John Thomas,Florida,Chairs,0.30,Consumer
137762,2022-03-27,Laptop,Electronics,East,3,1758.00,245.92,India,Michael Smith,Uttar Pradesh,Tables,0.05,Corporate
302496,2023-08-06,Monitor,Accessories,North,4,3072.00,394.20,India,Priya Thomas,Punjab,Accessories,0.05,Consumer
615174,2023-08-16,Mouse,Accessories,South,5,2185.00,136.10,Uk,Rahul Thomas,Ontario,Paper,0.15,Home Office
571841,2023-02-03,Smartphone,Electronics,North,8,7664.00,1251.65,Usa,Priya Sharma,Texas,Phones,0.30,Consumer
631361,2024-03-13,Headphones,Accessories,West,5,1710.00,338.10,Uk,Rahul Yadav,Punjab,Phones,0.30,Consumer
322542,2024-08-17,Printer,Office,South,2,1878.00,386.28,Canada,Emma Sharma,California,Paper,0.05,Corporate
808488,2023-07-22,Tablet,Electronics,South,1,569.00,141.33,Australia,Emma Singh,California,Accessories,0.30,Consumer
778681,2023-04-05,Smartwatch,Electronics,West,3,1488.00,296.36,India,Priya Singh,Maharashtra,Accessories,0.15,Consumer
650687,2024-04-20,Mouse,Accessories,West,9,9918.00,1956.17,India,Olivia Singh,Delhi,Tables,0.05,Home Office
456013,2022-12-19,Smartwatch,Electronics,South,3,432.00,36.84,Uk,Emma Smith,London,Paper,0.00,Corporate
830510,2023-09-18,Tablet,Electronics,East,9,9828.00,1300.68,Usa,Sneha Thomas,Delhi,Phones,0.30,Consumer
514318,2024-12-28,Smartwatch,Electronics,North,5,3625.00,245.52,Canada,Sneha Sharma,Maharashtra,Chairs,0.20,Corporate
424380,2022-05-17,Smartwatch,Electronics,South,3,2187.00,491.13,Usa,Amit Anderson,Florida,Phones,0.15,Consumer
525365,2023-10-24,Monitor,Accessories,South,5,5105.00,1003.40,Uk,Amit Thomas,Uttar Pradesh,Phones,0.15,Home Office
526447,2022-12-09,Headphones,Accessories,South,3,1392.00,345.78,Australia,John Taylor,London,Accessories,0.15,Home Office
280815,2022-11-07,Smartphone,Electronics,North,2,744.00,110.81,Uk,David Singh,London,Tables,0.15,Corporate
350727,2023-06-05,Smartwatch,Electronics,South,4,1724.00,233.21,Australia,Amit Patel,New South Wales,Accessories,0.00,Home Office
676995,2023-10-26,Mouse,Accessories,West,5,1940.00,423.17,Australia,Michael Brown,Delhi,Binders,0.05,Corporate
880561,2023-07-28,Mouse,Accessories,South,4,356.00,59.15,India,John Smith,Delhi,Chairs,0.00,Home Office
691467,2023-05-26,Monitor,Accessories,West,5,1095.00,269.87,Usa,John Brown,Punjab,Chairs,0.05,Consumer
837813,2022-12-07,Tablet,Electronics,North,8,4064.00,543.90,Usa,Emma Yadav,New South Wales,Paper,0.15,Corporate
577507,2024-11-20,Smartwatch,Electronics,West,7,5453.00,1592.37,Australia,Emma Anderson,Maharashtra,Binders,0.15,Consumer
162367,2024-03-31,Monitor,Accessories,South,8,7104.00,529.35,Usa,John Smith,Uttar Pradesh,Accessories,0.20,Consumer
609276,2024-04-17,Keyboard,Accessories,East,9,2745.00,660.56,Canada,Olivia Johnson,London,Phones,0.05,Home Office
601636,2024-05-06,Camera,Electronics,North,5,1030.00,64.81,India,John Anderson,New South Wales,Binders,0.10,Corporate
720013,2023-02-25,Tablet,Electronics,North,9,8973.00,471.86,India,Sneha Johnson,Texas,Phones,0.30,Consumer
463066,2022-12-14,Keyboard,Accessories,North,2,794.00,128.50,Canada,Emma Taylor,Maharashtra,Accessories,0.00,Consumer
470908,2023-12-20,Printer,Office,South,6,2142.00,476.19,Canada,Rahul Brown,Punjab,Phones,0.20,Consumer
256392,2023-10-13,Headphones,Accessories,East,2,414.00,51.10,Uk,Amit Smith,London,Tables,0.20,Corporate
615492,2023-06-14,Tablet,Electronics,North,3,1416.00,220.70,Usa,Sophia Taylor,London,Tables,0.05,Consumer
182365,2022-04-02,Tablet,Electronics,South,3,2103.00,541.35,India,Emma Taylor,London,Binders,0.20,Home Office
603942,2024-06-20,Camera,Electronics,West,3,861.00,173.49,India,Sophia Thomas,Uttar Pradesh,Binders,0.20,Home Office
443831,2024-05-19,Headphones,Accessories,West,3,2367.00,222.26,Canada,David Brown,New South Wales,Paper,0.15,Corporate
108500,2023-01-16,Tablet,Electronics,South,5,2435.00,688.82,Australia,Michael Anderson,Ontario,Paper,0.05,Home Office
515243,2023-05-07,Printer,Office,South,4,2456.00,163.61,Canada,Olivia Patel,Texas,Binders,0.05,Corporate
859617,2023-07-01,Laptop,Electronics,East,4,3216.00,962.49,Uk,Olivia Sharma,Delhi,Chairs,0.20,Home Office
437751,2024-07-25,Smartwatch,Electronics,East,4,4324.00,833.11,Canada,Sophia Singh,London,Phones,0.15,Home Office
716655,2023-09-27,Mouse,Accessories,South,4,2628.00,727.87,Canada,Amit Taylor,Delhi,Tables,0.20,Consumer
424129,2023-08-12,Keyboard,Accessories,West,8,8992.00,2018.64,Canada,John Taylor,Texas,Phones,0.00,Consumer
464992,2024-07-24,Laptop,Electronics,West,6,360.00,22.16,India,John Thomas,Florida,Phones,0.10,Home Office
240136,2022-07-26,Tablet,Electronics,South,3,2067.00,479.39,Canada,Rahul Brown,London,Chairs,0.05,Home Office
117506,2024-12-03,Mouse,Accessories,South,9,3573.00,550.44,India,Amit Patel,Delhi,Tables,0.30,Consumer
188683,2023-08-15,Laptop,Electronics,South,8,1800.00,142.86,Usa,Olivia Thomas,California,Paper,0.15,Corporate
112523,2023-11-28,Printer,Office,South,8,3912.00,334.10,India,Emma Smith,Uttar Pradesh,Binders,0.30,Corporate
713489,2022-08-03,Headphones,Accessories,North,8,5640.00,747.26,Canada,Sophia Thomas,Texas,Binders,0.10,Home Office
292116,2022-09-02,Tablet,Electronics,South,1,552.00,115.74,Australia,Sophia Yadav,Ontario,Accessories,0.00,Corporate
866129,2022-04-25,Mouse,Accessories,South,7,1428.00,289.65,India,John Yadav,Delhi,Accessories,0.30,Consumer
424116,2022-01-12,Printer,Office,West,1,349.00,42.05,Australia,Sophia Patel,Florida,Chairs,0.10,Home Office
794711,2022-10-30,Tablet,Electronics,North,6,6402.00,1366.28,India,Rahul Sharma,Uttar Pradesh,Binders,0.20,Home Office
125406,2023-06-09,Monitor,Accessories,East,9,657.00,185.95,Australia,Priya Yadav,Florida,Chairs,0.10,Corporate
324096,2023-01-13,Mouse,Accessories,West,7,5327.00,950.70,Uk,Olivia Singh,California,Binders,0.15,Home Office
189141,2024-01-27,Keyboard,Accessories,North,4,4196.00,1152.45,Uk,David Brown,Ontario,Chairs,0.30,Corporate
957678,2023-11-04,Laptop,Electronics,East,4,2892.00,863.47,Uk,Sophia Yadav,Maharashtra,Binders,0.20,Corporate
676642,2024-08-07,Laptop,Electronics,West,9,2772.00,432.77,India,Michael Patel,Punjab,Tables,0.30,Home Office
486414,2024-07-13,Smartwatch,Electronics,North,6,4692.00,1044.97,Usa,Emma Smith,New South Wales,Chairs,0.20,Consumer
632956,2022-12-07,Mouse,Accessories,East,6,2742.00,334.48,Uk,Michael Patel,London,Chairs,0.20,Corporate
271456,2023-01-16,Smartphone,Electronics,North,8,8896.00,1154.96,India,Michael Singh,London,Accessories,0.05,Corporate
774765,2022-11-21,Mouse,Accessories,North,2,2344.00,385.19,Australia,Sophia Brown,London,Tables,0.15,Consumer
867307,2022-01-26,Headphones,Accessories,South,7,4186.00,655.53,India,Emma Brown,Delhi,Chairs,0.05,Corporate
491676,2024-11-14,Tablet,Electronics,East,9,5238.00,1152.42,Usa,Emma Singh,Ontario,Tables,0.10,Corporate
748518,2022-10-20,Mouse,Accessories,North,3,2982.00,452.22,Usa,Sneha Smith,Maharashtra,Tables,0.15,Consumer
918962,2024-05-14,Smartwatch,Electronics,West,4,2580.00,602.50,Canada,John Yadav,Punjab,Accessories,0.05,Consumer
753862,2024-01-17,Keyboard,Accessories,West,5,2675.00,671.60,India,David Smith,New South Wales,Tables,0.10,Consumer
992868,2024-07-30,Printer,Office,East,4,2396.00,608.50,Australia,Sophia Sharma,Maharashtra,Paper,0.00,Consumer
156323,2024-09-30,Laptop,Electronics,West,5,1600.00,242.25,Canada,Olivia Johnson,Florida,Phones,0.10,Consumer
752868,2023-09-09,Smartwatch,Electronics,North,4,304.00,34.73,Usa,Sneha Johnson,London,Paper,0.00,Corporate
742394,2024-05-24,Keyboard,Accessories,East,9,2070.00,457.39,Usa,John Brown,London,Tables,0.20,Home Office
733273,2022-09-12,Printer,Office,North,5,1230.00,158.23,Uk,Sophia Johnson,Ontario,Tables,0.15,Consumer
110017,2023-05-29,Camera,Electronics,South,6,6234.00,758.78,Canada,Olivia Smith,Uttar Pradesh,Tables,0.00,Home Office
465524,2024-01-27,Headphones,Accessories,South,2,396.00,46.33,Australia,Priya Patel,Punjab,Binders,0.15,Home Office
676913,2023-08-17,Mouse,Accessories,East,9,2349.00,244.18,India,David Taylor,California,Paper,0.20,Home Office
352983,2023-07-15,Headphones,Accessories,North,9,5949.00,626.92,Australia,Amit Singh,Uttar Pradesh,Tables,0.30,Home Office
103965,2022-01-15,Printer,Office,East,7,5957.00,1433.85,Australia,Michael Brown,Ontario,Tables,0.10,Consumer
450450,2024-12-04,Headphones,Accessories,East,3,1989.00,299.79,India,Sophia Patel,Maharashtra,Phones,0.10,Home Office
400787,2024-11-19,Mouse,Accessories,South,1,1138.00,243.36,Uk,David Singh,Uttar Pradesh,Binders,0.00,Consumer
285619,2022-04-15,Tablet,Electronics,West,9,3321.00,689.64,Usa,Rahul Smith,Ontario,Tables,0.30,Consumer
500114,2023-10-03,Camera,Electronics,South,4,4480.00,592.82,Australia,Michael Anderson,Punjab,Paper,0.15,Consumer
908715,2023-02-14,Smartwatch,Electronics,East,3,1533.00,440.88,Australia,John Anderson,Texas,Binders,0.05,Corporate
905021,2024-02-10,Mouse,Accessories,East,1,109.00,10.35,Uk,John Taylor,Ontario,Phones,0.00,Corporate
158210,2024-04-07,Smartphone,Electronics,South,4,2380.00,594.86,Usa,Priya Brown,California,Accessories,0.00,Corporate
889928,2022-08-22,Printer,Office,South,8,2592.00,432.37,Usa,Sophia Yadav,Delhi,Binders,0.05,Consumer
396657,2023-12-08,Laptop,Electronics,East,6,5112.00,1289.47,Canada,Olivia Johnson,Delhi,Phones,0.30,Consumer
267194,2023-04-02,Smartwatch,Electronics,North,8,9392.00,1753.08,Usa,Emma Anderson,Punjab,Accessories,0.00,Home Office
308891,2024-10-21,Laptop,Electronics,West,2,2386.00,381.83,Australia,Sophia Anderson,New South Wales,Binders,0.10,Corporate
300287,2024-12-03,Smartwatch,Electronics,South,5,465.00,71.23,Usa,Michael Sharma,Punjab,Binders,0.20,Consumer
349380,2023-04-19,Smartphone,Electronics,West,2,604.00,102.52,Usa,Rahul Taylor,Uttar Pradesh,Paper,0.30,Home Office
666332,2022-10-02,Smartwatch,Electronics,East,2,2216.00,650.27,Canada,John Sharma,Uttar Pradesh,Chairs,0.20,Corporate
886661,2023-06-06,Mouse,Accessories,East,4,1168.00,220.22,Canada,Emma Sharma,London,Tables,0.20,Corporate
131944,2022-01-26,Monitor,Accessories,South,7,4088.00,230.43,Canada,Amit Brown,Punjab,Paper,0.05,Home Office
829937,2022-02-24,Keyboard,Accessories,West,7,2597.00,152.09,Uk,Amit Thomas,Florida,Phones,0.15,Consumer
296889,2023-08-22,Smartwatch,Electronics,West,3,2151.00,322.03,Uk,John Brown,Florida,Paper,0.00,Corporate
117599,2024-09-08,Laptop,Electronics,East,6,462.00,71.22,Usa,Rahul Taylor,Florida,Accessories,0.20,Consumer
561175,2022-10-23,Mouse,Accessories,North,7,5957.00,1077.86,Uk,Priya Thomas,Florida,Binders,0.15,Consumer
567136,2023-12-13,Smartphone,Electronics,West,6,6978.00,2028.63,Uk,Emma Yadav,Punjab,Phones,0.05,Home Office
134624,2024-10-20,Headphones,Accessories,South,1,282.00,72.50,Canada,Michael Smith,Ontario,Binders,0.30,Home Office
679576,2023-12-05,Camera,Electronics,East,1,157.00,27.65,India,Michael Taylor,Punjab,Binders,0.00,Corporate
260879,2023-07-14,Monitor,Accessories,North,8,3304.00,404.33,Uk,Michael Taylor,Uttar Pradesh,Phones,0.30,Home Office
465776,2022-02-13,Headphones,Accessories,North,3,3051.00,201.26,Canada,David Yadav,Texas,Paper,0.15,Home Office
485987,2024-06-16,Mouse,Accessories,East,9,8082.00,1783.55,Usa,Emma Sharma,Texas,Binders,0.05,Consumer
662004,2024-10-14,Laptop,Electronics,West,3,510.00,110.38,India,Olivia Smith,Texas,Paper,0.10,Home Office
442476,2024-04-20,Tablet,Electronics,East,8,3976.00,1170.36,Australia,Michael Patel,California,Paper,0.00,Corporate
188194,2023-12-26,Smartphone,Electronics,East,9,828.00,59.99,India,Rahul Smith,Delhi,Chairs,0.05,Corporate
318096,2023-04-05,Headphones,Accessories,West,7,2457.00,388.11,Usa,David Yadav,Delhi,Phones,0.05,Corporate
292286,2023-08-02,Camera,Electronics,North,4,3924.00,298.07,Australia,John Sharma,Texas,Tables,0.05,Corporate
649921,2022-11-30,Headphones,Accessories,West,2,2018.00,227.75,Uk,Michael Yadav,Punjab,Phones,0.00,Consumer
545192,2024-09-08,Monitor,Accessories,West,3,2043.00,479.90,India,Sneha Singh,Ontario,Paper,0.10,Home Office
364887,2024-06-07,Printer,Office,West,5,1035.00,187.12,India,Emma Thomas,California,Paper,0.05,Consumer
695137,2023-08-12,Smartwatch,Electronics,North,6,2724.00,675.53,Australia,Sophia Johnson,Maharashtra,Paper,0.10,Corporate
341457,2023-05-02,Camera,Electronics,East,1,1120.00,127.32,Uk,David Anderson,New South Wales,Accessories,0.05,Home Office
880730,2024-10-26,Monitor,Accessories,North,6,3438.00,631.95,India,Amit Thomas,Punjab,Phones,0.10,Corporate
274128,2022-09-27,Smartwatch,Electronics,West,5,3170.00,379.27,Australia,Amit Singh,New South Wales,Phones,0.05,Corporate
333579,2023-06-25,Smartwatch,Electronics,East,4,660.00,83.96,Australia,Emma Brown,Delhi,Phones,0.00,Consumer
745362,2022-11-05,Tablet,Electronics,East,7,4669.00,1088.15,Usa,Michael Smith,Punjab,Chairs,0.15,Home Office
630033,2022-08-12,Smartwatch,Electronics,West,5,1045.00,89.00,Usa,Sneha Yadav,Florida,Chairs,0.00,Home Office
782171,2022-02-27,Keyboard,Accessories,North,4,2724.00,229.47,Australia,Emma Patel,London,Chairs,0.30,Home Office
358040,2023-09-14,Headphones,Accessories,West,8,5312.00,1583.00,Usa,John Taylor,California,Chairs,0.10,Corporate
633832,2024-11-23,Tablet,Electronics,West,4,4252.00,445.18,Usa,Michael Smith,Maharashtra,Tables,0.00,Home Office
416882,2024-10-09,Printer,Office,East,7,8057.00,1652.27,Usa,Rahul Sharma,Florida,Accessories,0.15,Corporate
898973,2023-06-20,Keyboard,Accessories,South,7,2023.00,274.25,Uk,Michael Yadav,California,Paper,0.20,Home Office
483075,2024-03-16,Monitor,Accessories,South,8,9416.00,2125.54,India,Sneha Anderson,Uttar Pradesh,Accessories,0.30,Corporate
822968,2023-11-27,Monitor,Accessories,East,8,7560.00,494.34,Australia,Michael Smith,Uttar Pradesh,Chairs,0.20,Consumer
267694,2023-01-08,Monitor,Accessories,West,2,828.00,50.07,Usa,Olivia Taylor,Ontario,Binders,0.00,Home Office
118317,2023-12-07,Mouse,Accessories,West,1,527.00,27.45,Australia,David Yadav,Florida,Phones,0.20,Consumer
180589,2022-09-11,Keyboard,Accessories,North,2,1160.00,206.49,India,Sophia Sharma,Florida,Paper,0.10,Home Office
377069,2022-03-29,Mouse,Accessories,West,5,5430.00,310.86,Australia,Amit Yadav,New South Wales,Binders,0.15,Home Office
862041,2024-01-15,Tablet,Electronics,South,7,6874.00,454.53,India,Amit Yadav,Punjab,Accessories,0.20,Consumer
394095,2023-07-12,Printer,Office,East,8,8952.00,1825.37,Uk,Priya Thomas,Uttar Pradesh,Phones,0.10,Home Office
787000,2022-06-06,Mouse,Accessories,East,8,416.00,67.81,India,Sneha Patel,Maharashtra,Paper,0.05,Home Office
213076,2023-11-18,Smartphone,Electronics,South,3,1680.00,140.27,Usa,Sophia Anderson,Uttar Pradesh,Binders,0.00,Home Office
743631,2022-08-27,Mouse,Accessories,South,7,4340.00,383.90,Usa,Michael Yadav,California,Tables,0.05,Consumer
471399,2022-01-16,Laptop,Electronics,West,9,7650.00,2130.82,Canada,Sneha Singh,New South Wales,Paper,0.15,Home Office
705781,2024-04-03,Smartwatch,Electronics,West,8,6328.00,412.76,Uk,Michael Sharma,Maharashtra,Accessories,0.15,Home Office
928209,2022-08-19,Keyboard,Accessories,West,2,1312.00,344.00,India,Priya Sharma,Punjab,Binders,0.20,Consumer
157274,2022-01-21,Camera,Electronics,East,9,8055.00,2300.17,Canada,Sophia Anderson,London,Tables,0.20,Corporate
750900,2022-03-19,Camera,Electronics,South,2,840.00,153.61,Uk,Sophia Johnson,Delhi,Chairs,0.20,Corporate
850796,2023-03-16,Tablet,Electronics,South,9,9423.00,2794.89,India,Olivia Patel,Texas,Accessories,0.15,Home Office
483014,2023-12-30,Monitor,Accessories,North,8,6520.00,1113.12,India,David Sharma,Texas,Phones,0.15,Home Office
870927,2022-10-20,Laptop,Electronics,North,3,1950.00,116.12,Uk,Sophia Thomas,Ontario,Phones,0.20,Corporate
111750,2023-10-16,Camera,Electronics,South,6,5928.00,1177.20,India,Priya Smith,Texas,Chairs,0.05,Corporate
745666,2023-07-29,Camera,Electronics,South,7,4809.00,1418.72,Uk,Sneha Thomas,Ontario,Binders,0.15,Corporate
570571,2023-06-04,Smartphone,Electronics,West,4,356.00,23.40,India,Emma Smith,Punjab,Binders,0.10,Corporate
896661,2023-04-28,Laptop,Electronics,South,2,570.00,94.39,Canada,Sneha Sharma,Texas,Tables,0.10,Corporate
363788,2022-05-13,Monitor,Accessories,East,7,7791.00,907.96,India,Sophia Smith,Florida,Chairs,0.30,Consumer
115189,2024-05-10,Smartwatch,Electronics,East,4,4168.00,494.48,Canada,Sophia Thomas,Ontario,Accessories,0.10,Home Office
865680,2023-08-21,Tablet,Electronics,North,2,684.00,183.85,Canada,Emma Patel,Delhi,Binders,0.00,Home Office
276393,2024-01-05,Smartphone,Electronics,East,7,3857.00,447.99,Canada,John Johnson,Ontario,Phones,0.00,Corporate
532044,2024-09-07,Camera,Electronics,North,5,3250.00,699.99,Canada,Priya Patel,London,Tables,0.05,Home Office
135487,2023-08-03,Printer,Office,North,6,1194.00,79.62,India,Rahul Sharma,Texas,Accessories,0.15,Consumer
723854,2023-05-07,Laptop,Electronics,West,6,3486.00,320.91,Canada,Rahul Brown,Florida,Chairs,0.10,Consumer
663719,2022-08-05,Monitor,Accessories,West,7,1554.00,370.97,Usa,Olivia Smith,London,Phones,0.05,Consumer
187724,2024-07-19,Smartwatch,Electronics,North,3,2601.00,463.36,India,David Yadav,London,Binders,0.20,Home Office
790117,2022-11-15,Headphones,Accessories,West,4,3616.00,745.75,India,David Patel,London,Accessories,0.15,Consumer
372441,2023-02-01,Mouse,Accessories,West,5,3350.00,986.33,Canada,Priya Sharma,Ontario,Paper,0.00,Consumer
302510,2023-12-20,Smartwatch,Electronics,South,5,2545.00,588.47,Usa,Sneha Johnson,Florida,Paper,0.00,Consumer
909019,2024-08-26,Monitor,Accessories,East,1,545.00,68.28,Australia,David Patel,Florida,Phones,0.20,Consumer
438527,2023-12-19,Mouse,Accessories,North,7,1470.00,178.85,India,Amit Thomas,California,Binders,0.00,Consumer
965902,2023-11-30,Camera,Electronics,South,3,3126.00,870.95,Usa,Priya Smith,Florida,Paper,0.00,Corporate
346114,2024-12-27,Laptop,Electronics,West,3,1368.00,302.29,India,Priya Yadav,Punjab,Tables,0.20,Home Office
522544,2024-12-21,Headphones,Accessories,East,9,7083.00,1353.39,India,John Brown,Delhi,Accessories,0.05,Home Office
639327,2024-01-28,Printer,Office,East,2,1994.00,453.74,Usa,John Smith,Texas,Paper,0.05,Corporate
329199,2022-09-03,Camera,Electronics,North,4,4716.00,1084.16,Canada,Rahul Anderson,London,Paper,0.30,Home Office
117943,2024-02-29,Monitor,Accessories,South,1,975.00,125.85,Canada,John Thomas,Maharashtra,Binders,0.05,Consumer
408934,2023-04-21,Smartphone,Electronics,West,9,9891.00,1774.03,Uk,Olivia Sharma,Maharashtra,Binders,0.20,Corporate
593503,2024-05-24,Smartwatch,Electronics,South,2,626.00,159.49,Canada,Priya Brown,Texas,Phones,0.15,Consumer
973641,2024-05-19,Monitor,Accessories,East,8,5632.00,1620.04,India,David Brown,Uttar Pradesh,Accessories,0.00,Corporate
548652,2024-09-10,Printer,Office,West,3,2568.00,734.60,Canada,Rahul Thomas,Ontario,Chairs,0.30,Home Office
476320,2023-09-12,Tablet,Electronics,East,7,5285.00,629.07,Australia,Emma Yadav,Ontario,Binders,0.15,Corporate
